Date Reported,Time Committed,Weather Conditions,Barangay/Location,Type of Place,VTA Category,Victim Killed,Victim Injured?,Victim Unharmed,"Main Cause (e.g. Human, Vehicle, Infrastructure, Environmental)",Details of Main Cause (e.g.  Human-Intoxication),Case Status,Road Conditions
12/19/2021,5:20:00 PM,foggy,KAGITINGAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),damp
12/19/2021,7:00:00 AM,clear,AZCKO,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
12/20/2021,3:20:00 PM,clear,KAGITINGAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),dry
12/19/2021,1:55:00 AM,foggy,BAKAKENG NORTE/SUR,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),damp
12/22/2021,1:20:00 PM,rainy,SOUTH DRIVE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),wet
12/22/2021,6:40:00 PM,clear,MILITARY CUT-OFF,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),dry
12/22/2021,12:35:00 PM,rainy,"MAGSAYSAY, UPPER",Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),wet
12/22/2021,6:00:00 AM,clear,BAKAKENG CENTRAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),dry
12/23/2021,1:40:00 PM,clear,PINSAO PROPER,Along the street,RECKLESS IMPRUDENCE RESULTING TO HOMICIDE - RPC Art 365,Yes,No,No,Human Error,Illegal Overtaking,SOLVED (FILED-ARRESTED),dry
12/23/2021,11:40:00 PM,foggy,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),damp
12/24/2021,2:45:00 PM,rainy,RIZAL MONUMENT AREA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),wet
12/24/2021,3:45:00 PM,clear,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
12/24/2021,10:15:00 AM,rainy,KAYANG EXTENSION,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),wet
12/24/2021,1:24:00 AM,foggy,BGH COMPOUND,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (AMICABLY SETTLED),damp
12/25/2021,4:35:00 PM,clear,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Illegal Overtaking,SOLVED (AMICABLY SETTLED),dry
12/25/2021,12:50:00 PM,clear,SOUTH DRIVE,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
12/25/2021,12:45:00 AM,foggy,MRR-QUEEN OF PEACE,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),damp
12/27/2021,10:45:00 AM,rainy,IRISAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),wet
12/27/2021,11:10:00 AM,clear,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),dry
12/27/2021,12:13:00 PM,clear,HONEYMOON (HONEYMOON-HOLY GHOST),Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
12/28/2021,10:15:00 PM,rainy,BURNHAM-LEGARDA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),wet
12/28/2021,2:15:00 PM,foggy,MILITARY CUT-OFF,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),damp
12/28/2021,1:15:00 PM,foggy,MILITARY CUT-OFF,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),damp
12/28/2021,3:40:00 PM,foggy,RIZAL MONUMENT AREA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (AMICABLY SETTLED),damp
12/28/2021,7:00:00 PM,clear,KABAYANIHAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Traffic Management Factors,Traffic Congestion,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
12/27/2021,7:11:00 PM,rainy,RIZAL MONUMENT AREA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),wet
12/28/2021,10:47:00 AM,rainy,DONTOGAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),wet
12/29/2021,11:50:00 PM,clear,BAKAKENG NORTE/SUR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
12/28/2021,3:20:00 PM,clear,SAN ROQUE VILLAGE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (AMICABLY SETTLED),dry
12/28/2021,9:45:00 AM,clear,DOMINICAN MIRADOR HILL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),dry
12/29/2021,5:40:00 AM,foggy,BGH COMPOUND,Along the street,RECKLESS IMPRUDENCE RESULTING TO HOMICIDE - RPC Art 365,No,No,No,Environmental,Erosion of Roadside,SOLVED (FILED-ARRESTED),damp
12/31/2021,11:00:00 AM,rainy,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Slippery Road due to Rain,SOLVED (AMICABLY SETTLED),wet
12/31/2021,9:30:00 PM,rainy,QUEZON HILL UPPER,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),wet
12/31/2021,8:05:00 AM,clear,VICTORIA VILLAGE,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),dry
